cluster_label,img_path
53,./LC25000/lung_aca/lungaca1256.jpeg
53,./LC25000/lung_aca/lungaca1552.jpeg
53,./LC25000/lung_aca/lungaca1553.jpeg
53,./LC25000/lung_aca/lungaca2153.jpeg
53,./LC25000/lung_aca/lungaca2267.jpeg
53,./LC25000/lung_aca/lungaca2395.jpeg
53,./LC25000/lung_aca/lungaca2816.jpeg
53,./LC25000/lung_aca/lungaca2931.jpeg
53,./LC25000/lung_aca/lungaca3709.jpeg
53,./LC25000/lung_aca/lungaca3774.jpeg
53,./LC25000/lung_aca/lungaca3893.jpeg
53,./LC25000/lung_aca/lungaca4137.jpeg
53,./LC25000/lung_aca/lungaca4431.jpeg
53,./LC25000/lung_aca/lungaca4432.jpeg
53,./LC25000/lung_aca/lungaca45.jpeg
53,./LC25000/lung_aca/lungaca4670.jpeg
53,./LC25000/lung_aca/lungaca761.jpeg
53,./LC25000/lung_aca/lungaca762.jpeg
53,./LC25000/lung_aca/lungaca815.jpeg
54,./LC25000/lung_aca/lungaca1046.jpeg
54,./LC25000/lung_aca/lungaca14.jpeg
54,./LC25000/lung_aca/lungaca1436.jpeg
54,./LC25000/lung_aca/lungaca1492.jpeg
54,./LC25000/lung_aca/lungaca1611.jpeg
54,./LC25000/lung_aca/lungaca176.jpeg
54,./LC25000/lung_aca/lungaca1790.jpeg
54,./LC25000/lung_aca/lungaca2269.jpeg
54,./LC25000/lung_aca/lungaca2270.jpeg
54,./LC25000/lung_aca/lungaca2633.jpeg
54,./LC25000/lung_aca/lungaca2821.jpeg
54,./LC25000/lung_aca/lungaca2932.jpeg
54,./LC25000/lung_aca/lungaca3003.jpeg
54,./LC25000/lung_aca/lungaca3174.jpeg
54,./LC25000/lung_aca/lungaca3410.jpeg
54,./LC25000/lung_aca/lungaca352.jpeg
54,./LC25000/lung_aca/lungaca3654.jpeg
54,./LC25000/lung_aca/lungaca3777.jpeg
54,./LC25000/lung_aca/lungaca4259.jpeg
54,./LC25000/lung_aca/lungaca4260.jpeg
54,./LC25000/lung_aca/lungaca4308.jpeg
54,./LC25000/lung_aca/lungaca4493.jpeg
54,./LC25000/lung_aca/lungaca4494.jpeg
54,./LC25000/lung_aca/lungaca4495.jpeg
54,./LC25000/lung_aca/lungaca4676.jpeg
54,./LC25000/lung_aca/lungaca49.jpeg
54,./LC25000/lung_aca/lungaca530.jpeg
54,./LC25000/lung_aca/lungaca767.jpeg
55,./LC25000/lung_aca/lungaca1190.jpeg
55,./LC25000/lung_aca/lungaca1548.jpeg
55,./LC25000/lung_aca/lungaca2029.jpeg
55,./LC25000/lung_aca/lungaca2030.jpeg
55,./LC25000/lung_aca/lungaca2266.jpeg
55,./LC25000/lung_aca/lungaca2393.jpeg
55,./LC25000/lung_aca/lungaca2628.jpeg
55,./LC25000/lung_aca/lungaca2697.jpeg
55,./LC25000/lung_aca/lungaca347.jpeg
55,./LC25000/lung_aca/lungaca412.jpeg
55,./LC25000/lung_aca/lungaca4132.jpeg
55,./LC25000/lung_aca/lungaca4547.jpeg
55,./LC25000/lung_aca/lungaca4610.jpeg
55,./LC25000/lung_aca/lungaca4903.jpeg
55,./LC25000/lung_aca/lungaca584.jpeg
55,./LC25000/lung_aca/lungaca585.jpeg
55,./LC25000/lung_aca/lungaca6.jpeg
55,./LC25000/lung_aca/lungaca7.jpeg
55,./LC25000/lung_aca/lungaca757.jpeg
55,./LC25000/lung_aca/lungaca8.jpeg
55,./LC25000/lung_aca/lungaca980.jpeg
56,./LC25000/lung_aca/lungaca1238.jpeg
56,./LC25000/lung_aca/lungaca1654.jpeg
56,./LC25000/lung_aca/lungaca1716.jpeg
56,./LC25000/lung_aca/lungaca1717.jpeg
56,./LC25000/lung_aca/lungaca1822.jpeg
56,./LC25000/lung_aca/lungaca1823.jpeg
56,./LC25000/lung_aca/lungaca1954.jpeg
56,./LC25000/lung_aca/lungaca212.jpeg
56,./LC25000/lung_aca/lungaca2376.jpeg
56,./LC25000/lung_aca/lungaca2682.jpeg
56,./LC25000/lung_aca/lungaca2683.jpeg
56,./LC25000/lung_aca/lungaca329.jpeg
56,./LC25000/lung_aca/lungaca3387.jpeg
56,./LC25000/lung_aca/lungaca3461.jpeg
56,./LC25000/lung_aca/lungaca390.jpeg
56,./LC25000/lung_aca/lungaca391.jpeg
56,./LC25000/lung_aca/lungaca4108.jpeg
56,./LC25000/lung_aca/lungaca450.jpeg
56,./LC25000/lung_aca/lungaca4532.jpeg
56,./LC25000/lung_aca/lungaca4533.jpeg
56,./LC25000/lung_aca/lungaca4711.jpeg
56,./LC25000/lung_aca/lungaca4712.jpeg
56,./LC25000/lung_aca/lungaca509.jpeg
56,./LC25000/lung_aca/lungaca910.jpeg
57,./LC25000/lung_aca/lungaca1011.jpeg
57,./LC25000/lung_aca/lungaca1063.jpeg
57,./LC25000/lung_aca/lungaca1110.jpeg
57,./LC25000/lung_aca/lungaca1397.jpeg
57,./LC25000/lung_aca/lungaca1455.jpeg
57,./LC25000/lung_aca/lungaca1517.jpeg
57,./LC25000/lung_aca/lungaca1752.jpeg
57,./LC25000/lung_aca/lungaca1868.jpeg
57,./LC25000/lung_aca/lungaca2059.jpeg
57,./LC25000/lung_aca/lungaca2176.jpeg
57,./LC25000/lung_aca/lungaca2177.jpeg
57,./LC25000/lung_aca/lungaca2236.jpeg
57,./LC25000/lung_aca/lungaca2296.jpeg
57,./LC25000/lung_aca/lungaca2538.jpeg
57,./LC25000/lung_aca/lungaca2661.jpeg
57,./LC25000/lung_aca/lungaca2843.jpeg
57,./LC25000/lung_aca/lungaca3374.jpeg
57,./LC25000/lung_aca/lungaca3564.jpeg
57,./LC25000/lung_aca/lungaca3565.jpeg
57,./LC25000/lung_aca/lungaca3621.jpeg
57,./LC25000/lung_aca/lungaca3738.jpeg
57,./LC25000/lung_aca/lungaca378.jpeg
57,./LC25000/lung_aca/lungaca379.jpeg
57,./LC25000/lung_aca/lungaca4162.jpeg
57,./LC25000/lung_aca/lungaca4699.jpeg
57,./LC25000/lung_aca/lungaca69.jpeg
57,./LC25000/lung_aca/lungaca70.jpeg
57,./LC25000/lung_aca/lungaca954.jpeg
58,./LC25000/lung_aca/lungaca1828.jpeg
58,./LC25000/lung_aca/lungaca2440.jpeg
58,./LC25000/lung_aca/lungaca2555.jpeg
58,./LC25000/lung_aca/lungaca3217.jpeg
58,./LC25000/lung_aca/lungaca3273.jpeg
58,./LC25000/lung_aca/lungaca3274.jpeg
58,./LC25000/lung_aca/lungaca333.jpeg
58,./LC25000/lung_aca/lungaca395.jpeg
58,./LC25000/lung_aca/lungaca4000.jpeg
58,./LC25000/lung_aca/lungaca4237.jpeg
58,./LC25000/lung_aca/lungaca4289.jpeg
58,./LC25000/lung_aca/lungaca4416.jpeg
58,./LC25000/lung_aca/lungaca454.jpeg
58,./LC25000/lung_aca/lungaca4593.jpeg
58,./LC25000/lung_aca/lungaca4652.jpeg
58,./LC25000/lung_aca/lungaca572.jpeg
58,./LC25000/lung_aca/lungaca689.jpeg
58,./LC25000/lung_aca/lungaca854.jpeg
59,./LC25000/lung_aca/lungaca1053.jpeg
59,./LC25000/lung_aca/lungaca1095.jpeg
59,./LC25000/lung_aca/lungaca117.jpeg
59,./LC25000/lung_aca/lungaca1981.jpeg
59,./LC25000/lung_aca/lungaca1982.jpeg
59,./LC25000/lung_aca/lungaca1983.jpeg
59,./LC25000/lung_aca/lungaca1984.jpeg
59,./LC25000/lung_aca/lungaca2161.jpeg
59,./LC25000/lung_aca/lungaca2162.jpeg
59,./LC25000/lung_aca/lungaca2277.jpeg
59,./LC25000/lung_aca/lungaca2338.jpeg
59,./LC25000/lung_aca/lungaca2466.jpeg
59,./LC25000/lung_aca/lungaca2518.jpeg
59,./LC25000/lung_aca/lungaca2647.jpeg
59,./LC25000/lung_aca/lungaca2713.jpeg
59,./LC25000/lung_aca/lungaca3115.jpeg
59,./LC25000/lung_aca/lungaca3246.jpeg
59,./LC25000/lung_aca/lungaca3359.jpeg
59,./LC25000/lung_aca/lungaca4147.jpeg
59,./LC25000/lung_aca/lungaca718.jpeg
59,./LC25000/lung_aca/lungaca774.jpeg
59,./LC25000/lung_aca/lungaca878.jpeg
59,./LC25000/lung_aca/lungaca941.jpeg
60,./LC25000/lung_aca/lungaca1209.jpeg
60,./LC25000/lung_aca/lungaca1620.jpeg
60,./LC25000/lung_aca/lungaca1741.jpeg
60,./LC25000/lung_aca/lungaca1852.jpeg
60,./LC25000/lung_aca/lungaca2215.jpeg
60,./LC25000/lung_aca/lungaca2278.jpeg
60,./LC25000/lung_aca/lungaca2405.jpeg
60,./LC25000/lung_aca/lungaca2943.jpeg
60,./LC25000/lung_aca/lungaca3785.jpeg
60,./LC25000/lung_aca/lungaca4388.jpeg
60,./LC25000/lung_aca/lungaca4567.jpeg
60,./LC25000/lung_aca/lungaca4972.jpeg
60,./LC25000/lung_aca/lungaca657.jpeg
60,./LC25000/lung_aca/lungaca719.jpeg
61,./LC25000/lung_aca/lungaca1402.jpeg
61,./LC25000/lung_aca/lungaca1519.jpeg
61,./LC25000/lung_aca/lungaca2846.jpeg
61,./LC25000/lung_aca/lungaca2909.jpeg
61,./LC25000/lung_aca/lungaca2963.jpeg
61,./LC25000/lung_aca/lungaca3449.jpeg
61,./LC25000/lung_aca/lungaca3567.jpeg
61,./LC25000/lung_aca/lungaca3742.jpeg
61,./LC25000/lung_aca/lungaca382.jpeg
61,./LC25000/lung_aca/lungaca3871.jpeg
61,./LC25000/lung_aca/lungaca439.jpeg
61,./LC25000/lung_aca/lungaca4769.jpeg
61,./LC25000/lung_aca/lungaca4937.jpeg
61,./LC25000/lung_aca/lungaca71.jpeg
61,./LC25000/lung_aca/lungaca734.jpeg
61,./LC25000/lung_aca/lungaca786.jpeg
61,./LC25000/lung_aca/lungaca787.jpeg
61,./LC25000/lung_aca/lungaca788.jpeg
61,./LC25000/lung_aca/lungaca899.jpeg
62,./LC25000/lung_aca/lungaca1017.jpeg
62,./LC25000/lung_aca/lungaca1284.jpeg
62,./LC25000/lung_aca/lungaca1343.jpeg
62,./LC25000/lung_aca/lungaca1523.jpeg
62,./LC25000/lung_aca/lungaca2005.jpeg
62,./LC25000/lung_aca/lungaca2302.jpeg
62,./LC25000/lung_aca/lungaca2366.jpeg
62,./LC25000/lung_aca/lungaca2367.jpeg
62,./LC25000/lung_aca/lungaca2431.jpeg
62,./LC25000/lung_aca/lungaca2606.jpeg
62,./LC25000/lung_aca/lungaca2670.jpeg
62,./LC25000/lung_aca/lungaca2671.jpeg
62,./LC25000/lung_aca/lungaca29.jpeg
62,./LC25000/lung_aca/lungaca3032.jpeg
62,./LC25000/lung_aca/lungaca3077.jpeg
62,./LC25000/lung_aca/lungaca3321.jpeg
62,./LC25000/lung_aca/lungaca3454.jpeg
62,./LC25000/lung_aca/lungaca3514.jpeg
62,./LC25000/lung_aca/lungaca3568.jpeg
62,./LC25000/lung_aca/lungaca3689.jpeg
62,./LC25000/lung_aca/lungaca383.jpeg
62,./LC25000/lung_aca/lungaca4349.jpeg
62,./LC25000/lung_aca/lungaca443.jpeg
62,./LC25000/lung_aca/lungaca4462.jpeg
62,./LC25000/lung_aca/lungaca4642.jpeg
62,./LC25000/lung_aca/lungaca4826.jpeg
62,./LC25000/lung_aca/lungaca4878.jpeg
62,./LC25000/lung_aca/lungaca4986.jpeg
62,./LC25000/lung_aca/lungaca563.jpeg
62,./LC25000/lung_aca/lungaca847.jpeg
62,./LC25000/lung_aca/lungaca964.jpeg
63,./LC25000/lung_aca/lungaca1002.jpeg
63,./LC25000/lung_aca/lungaca1054.jpeg
63,./LC25000/lung_aca/lungaca1170.jpeg
63,./LC25000/lung_aca/lungaca121.jpeg
63,./LC25000/lung_aca/lungaca122.jpeg
63,./LC25000/lung_aca/lungaca1229.jpeg
63,./LC25000/lung_aca/lungaca1270.jpeg
63,./LC25000/lung_aca/lungaca1281.jpeg
63,./LC25000/lung_aca/lungaca1338.jpeg
63,./LC25000/lung_aca/lungaca136.jpeg
63,./LC25000/lung_aca/lungaca1460.jpeg
63,./LC25000/lung_aca/lungaca1758.jpeg
63,./LC25000/lung_aca/lungaca1802.jpeg
63,./LC25000/lung_aca/lungaca2044.jpeg
63,./LC25000/lung_aca/lungaca2070.jpeg
63,./LC25000/lung_aca/lungaca2111.jpeg
63,./LC25000/lung_aca/lungaca2126.jpeg
63,./LC25000/lung_aca/lungaca2358.jpeg
63,./LC25000/lung_aca/lungaca2484.jpeg
63,./LC25000/lung_aca/lungaca251.jpeg
63,./LC25000/lung_aca/lungaca2524.jpeg
63,./LC25000/lung_aca/lungaca2587.jpeg
63,./LC25000/lung_aca/lungaca2651.jpeg
63,./LC25000/lung_aca/lungaca2765.jpeg
63,./LC25000/lung_aca/lungaca2895.jpeg
63,./LC25000/lung_aca/lungaca2908.jpeg
63,./LC25000/lung_aca/lungaca3015.jpeg
63,./LC25000/lung_aca/lungaca3122.jpeg
63,./LC25000/lung_aca/lungaca3123.jpeg
63,./LC25000/lung_aca/lungaca318.jpeg
63,./LC25000/lung_aca/lungaca3189.jpeg
63,./LC25000/lung_aca/lungaca3210.jpeg
63,./LC25000/lung_aca/lungaca367.jpeg
63,./LC25000/lung_aca/lungaca3789.jpeg
63,./LC25000/lung_aca/lungaca4153.jpeg
63,./LC25000/lung_aca/lungaca4224.jpeg
63,./LC25000/lung_aca/lungaca4279.jpeg
63,./LC25000/lung_aca/lungaca4638.jpeg
63,./LC25000/lung_aca/lungaca4705.jpeg
63,./LC25000/lung_aca/lungaca558.jpeg
63,./LC25000/lung_aca/lungaca559.jpeg
63,./LC25000/lung_aca/lungaca602.jpeg
63,./LC25000/lung_aca/lungaca662.jpeg
63,./LC25000/lung_aca/lungaca784.jpeg
63,./LC25000/lung_aca/lungaca957.jpeg
64,./LC25000/lung_aca/lungaca1185.jpeg
64,./LC25000/lung_aca/lungaca1250.jpeg
64,./LC25000/lung_aca/lungaca1423.jpeg
64,./LC25000/lung_aca/lungaca1669.jpeg
64,./LC25000/lung_aca/lungaca1670.jpeg
64,./LC25000/lung_aca/lungaca2806.jpeg
64,./LC25000/lung_aca/lungaca2807.jpeg
64,./LC25000/lung_aca/lungaca2867.jpeg
64,./LC25000/lung_aca/lungaca2868.jpeg
64,./LC25000/lung_aca/lungaca3163.jpeg
64,./LC25000/lung_aca/lungaca3228.jpeg
64,./LC25000/lung_aca/lungaca3470.jpeg
64,./LC25000/lung_aca/lungaca3888.jpeg
64,./LC25000/lung_aca/lungaca4128.jpeg
64,./LC25000/lung_aca/lungaca4189.jpeg
64,./LC25000/lung_aca/lungaca4298.jpeg
64,./LC25000/lung_aca/lungaca4484.jpeg
64,./LC25000/lung_aca/lungaca4485.jpeg
64,./LC25000/lung_aca/lungaca465.jpeg
64,./LC25000/lung_aca/lungaca4663.jpeg
64,./LC25000/lung_aca/lungaca519.jpeg
64,./LC25000/lung_aca/lungaca644.jpeg
64,./LC25000/lung_aca/lungaca752.jpeg
64,./LC25000/lung_aca/lungaca977.jpeg
65,./LC25000/lung_aca/lungaca1707.jpeg
65,./LC25000/lung_aca/lungaca2062.jpeg
65,./LC25000/lung_aca/lungaca2238.jpeg
65,./LC25000/lung_aca/lungaca2354.jpeg
65,./LC25000/lung_aca/lungaca2355.jpeg
65,./LC25000/lung_aca/lungaca2540.jpeg
65,./LC25000/lung_aca/lungaca2957.jpeg
65,./LC25000/lung_aca/lungaca3072.jpeg
65,./LC25000/lung_aca/lungaca3375.jpeg
65,./LC25000/lung_aca/lungaca3677.jpeg
65,./LC25000/lung_aca/lungaca3922.jpeg
65,./LC25000/lung_aca/lungaca4456.jpeg
65,./LC25000/lung_aca/lungaca4933.jpeg
65,./LC25000/lung_aca/lungaca4934.jpeg
65,./LC25000/lung_aca/lungaca549.jpeg
65,./LC25000/lung_aca/lungaca730.jpeg
66,./LC25000/lung_aca/lungaca1246.jpeg
66,./LC25000/lung_aca/lungaca1480.jpeg
66,./LC25000/lung_aca/lungaca1481.jpeg
66,./LC25000/lung_aca/lungaca157.jpeg
66,./LC25000/lung_aca/lungaca1604.jpeg
66,./LC25000/lung_aca/lungaca2085.jpeg
66,./LC25000/lung_aca/lungaca2317.jpeg
66,./LC25000/lung_aca/lungaca2444.jpeg
66,./LC25000/lung_aca/lungaca270.jpeg
66,./LC25000/lung_aca/lungaca2864.jpeg
66,./LC25000/lung_aca/lungaca2865.jpeg
66,./LC25000/lung_aca/lungaca3093.jpeg
66,./LC25000/lung_aca/lungaca3094.jpeg
66,./LC25000/lung_aca/lungaca3095.jpeg
66,./LC25000/lung_aca/lungaca3223.jpeg
66,./LC25000/lung_aca/lungaca3397.jpeg
66,./LC25000/lung_aca/lungaca3639.jpeg
66,./LC25000/lung_aca/lungaca3640.jpeg
66,./LC25000/lung_aca/lungaca3761.jpeg
66,./LC25000/lung_aca/lungaca4121.jpeg
66,./LC25000/lung_aca/lungaca4482.jpeg
66,./LC25000/lung_aca/lungaca4839.jpeg
66,./LC25000/lung_aca/lungaca574.jpeg
66,./LC25000/lung_aca/lungaca640.jpeg
66,./LC25000/lung_aca/lungaca749.jpeg
66,./LC25000/lung_aca/lungaca750.jpeg
67,./LC25000/lung_aca/lungaca1094.jpeg
67,./LC25000/lung_aca/lungaca1149.jpeg
67,./LC25000/lung_aca/lungaca1150.jpeg
67,./LC25000/lung_aca/lungaca116.jpeg
67,./LC25000/lung_aca/lungaca1207.jpeg
67,./LC25000/lung_aca/lungaca1380.jpeg
67,./LC25000/lung_aca/lungaca1443.jpeg
67,./LC25000/lung_aca/lungaca1692.jpeg
67,./LC25000/lung_aca/lungaca1920.jpeg
67,./LC25000/lung_aca/lungaca2039.jpeg
67,./LC25000/lung_aca/lungaca2465.jpeg
67,./LC25000/lung_aca/lungaca2517.jpeg
67,./LC25000/lung_aca/lungaca2646.jpeg
67,./LC25000/lung_aca/lungaca3547.jpeg
67,./LC25000/lung_aca/lungaca3548.jpeg
67,./LC25000/lung_aca/lungaca3783.jpeg
67,./LC25000/lung_aca/lungaca4086.jpeg
67,./LC25000/lung_aca/lungaca4387.jpeg
67,./LC25000/lung_aca/lungaca4563.jpeg
67,./LC25000/lung_aca/lungaca4683.jpeg
67,./LC25000/lung_aca/lungaca4684.jpeg
67,./LC25000/lung_aca/lungaca4800.jpeg
67,./LC25000/lung_aca/lungaca481.jpeg
67,./LC25000/lung_aca/lungaca4863.jpeg
67,./LC25000/lung_aca/lungaca4915.jpeg
67,./LC25000/lung_aca/lungaca826.jpeg
67,./LC25000/lung_aca/lungaca876.jpeg
67,./LC25000/lung_aca/lungaca939.jpeg
68,./LC25000/lung_aca/lungaca1049.jpeg
68,./LC25000/lung_aca/lungaca1090.jpeg
68,./LC25000/lung_aca/lungaca1614.jpeg
68,./LC25000/lung_aca/lungaca1732.jpeg
68,./LC25000/lung_aca/lungaca1733.jpeg
68,./LC25000/lung_aca/lungaca1848.jpeg
68,./LC25000/lung_aca/lungaca1912.jpeg
68,./LC25000/lung_aca/lungaca2272.jpeg
68,./LC25000/lung_aca/lungaca2458.jpeg
68,./LC25000/lung_aca/lungaca2577.jpeg
68,./LC25000/lung_aca/lungaca2752.jpeg
68,./LC25000/lung_aca/lungaca3295.jpeg
68,./LC25000/lung_aca/lungaca3414.jpeg
68,./LC25000/lung_aca/lungaca358.jpeg
68,./LC25000/lung_aca/lungaca3952.jpeg
68,./LC25000/lung_aca/lungaca4738.jpeg
69,./LC25000/lung_aca/lungaca1183.jpeg
69,./LC25000/lung_aca/lungaca1419.jpeg
69,./LC25000/lung_aca/lungaca1479.jpeg
69,./LC25000/lung_aca/lungaca1538.jpeg
69,./LC25000/lung_aca/lungaca1837.jpeg
69,./LC25000/lung_aca/lungaca1895.jpeg
69,./LC25000/lung_aca/lungaca2141.jpeg
69,./LC25000/lung_aca/lungaca3222.jpeg
69,./LC25000/lung_aca/lungaca3701.jpeg
69,./LC25000/lung_aca/lungaca3822.jpeg
69,./LC25000/lung_aca/lungaca401.jpeg
69,./LC25000/lung_aca/lungaca402.jpeg
69,./LC25000/lung_aca/lungaca403.jpeg
69,./LC25000/lung_aca/lungaca4294.jpeg
69,./LC25000/lung_aca/lungaca459.jpeg
69,./LC25000/lung_aca/lungaca460.jpeg
69,./LC25000/lung_aca/lungaca4721.jpeg
69,./LC25000/lung_aca/lungaca4892.jpeg
69,./LC25000/lung_aca/lungaca4951.jpeg
69,./LC25000/lung_aca/lungaca4952.jpeg
69,./LC25000/lung_aca/lungaca4997.jpeg
69,./LC25000/lung_aca/lungaca696.jpeg
69,./LC25000/lung_aca/lungaca861.jpeg
69,./LC25000/lung_aca/lungaca920.jpeg
70,./LC25000/lung_aca/lungaca1116.jpeg
70,./LC25000/lung_aca/lungaca1171.jpeg
70,./LC25000/lung_aca/lungaca1812.jpeg
70,./LC25000/lung_aca/lungaca203.jpeg
70,./LC25000/lung_aca/lungaca2073.jpeg
70,./LC25000/lung_aca/lungaca2430.jpeg
70,./LC25000/lung_aca/lungaca252.jpeg
70,./LC25000/lung_aca/lungaca2964.jpeg
70,./LC25000/lung_aca/lungaca2965.jpeg
70,./LC25000/lung_aca/lungaca2966.jpeg
70,./LC25000/lung_aca/lungaca3029.jpeg
70,./LC25000/lung_aca/lungaca3451.jpeg
70,./LC25000/lung_aca/lungaca3511.jpeg
70,./LC25000/lung_aca/lungaca3626.jpeg
70,./LC25000/lung_aca/lungaca4169.jpeg
70,./LC25000/lung_aca/lungaca4524.jpeg
70,./LC25000/lung_aca/lungaca4877.jpeg
70,./LC25000/lung_aca/lungaca500.jpeg
70,./LC25000/lung_aca/lungaca676.jpeg
70,./LC25000/lung_aca/lungaca72.jpeg
70,./LC25000/lung_aca/lungaca901.jpeg
71,./LC25000/lung_aca/lungaca1232.jpeg
71,./LC25000/lung_aca/lungaca1764.jpeg
71,./LC25000/lung_aca/lungaca1815.jpeg
71,./LC25000/lung_aca/lungaca1882.jpeg
71,./LC25000/lung_aca/lungaca205.jpeg
71,./LC25000/lung_aca/lungaca2243.jpeg
71,./LC25000/lung_aca/lungaca2489.jpeg
71,./LC25000/lung_aca/lungaca2787.jpeg
71,./LC25000/lung_aca/lungaca2788.jpeg
71,./LC25000/lung_aca/lungaca2850.jpeg
71,./LC25000/lung_aca/lungaca3078.jpeg
71,./LC25000/lung_aca/lungaca323.jpeg
71,./LC25000/lung_aca/lungaca3691.jpeg
71,./LC25000/lung_aca/lungaca385.jpeg
71,./LC25000/lung_aca/lungaca3873.jpeg
71,./LC25000/lung_aca/lungaca3989.jpeg
71,./LC25000/lung_aca/lungaca4047.jpeg
71,./LC25000/lung_aca/lungaca4579.jpeg
71,./LC25000/lung_aca/lungaca4827.jpeg
71,./LC25000/lung_aca/lungaca679.jpeg
71,./LC25000/lung_aca/lungaca75.jpeg
71,./LC25000/lung_aca/lungaca794.jpeg
71,./LC25000/lung_aca/lungaca848.jpeg
72,./LC25000/lung_aca/lungaca1272.jpeg
72,./LC25000/lung_aca/lungaca1803.jpeg
72,./LC25000/lung_aca/lungaca1857.jpeg
72,./LC25000/lung_aca/lungaca1924.jpeg
72,./LC25000/lung_aca/lungaca2164.jpeg
72,./LC25000/lung_aca/lungaca2222.jpeg
72,./LC25000/lung_aca/lungaca2343.jpeg
72,./LC25000/lung_aca/lungaca239.jpeg
72,./LC25000/lung_aca/lungaca2652.jpeg
72,./LC25000/lung_aca/lungaca2766.jpeg
72,./LC25000/lung_aca/lungaca3064.jpeg
72,./LC25000/lung_aca/lungaca3124.jpeg
72,./LC25000/lung_aca/lungaca3364.jpeg
72,./LC25000/lung_aca/lungaca3605.jpeg
72,./LC25000/lung_aca/lungaca3606.jpeg
72,./LC25000/lung_aca/lungaca368.jpeg
72,./LC25000/lung_aca/lungaca3790.jpeg
72,./LC25000/lung_aca/lungaca428.jpeg
72,./LC25000/lung_aca/lungaca4450.jpeg
72,./LC25000/lung_aca/lungaca4508.jpeg
72,./LC25000/lung_aca/lungaca4693.jpeg
72,./LC25000/lung_aca/lungaca4973.jpeg
72,./LC25000/lung_aca/lungaca664.jpeg
73,./LC25000/lung_aca/lungaca1141.jpeg
73,./LC25000/lung_aca/lungaca1201.jpeg
73,./LC25000/lung_aca/lungaca1315.jpeg
73,./LC25000/lung_aca/lungaca1494.jpeg
73,./LC25000/lung_aca/lungaca1613.jpeg
73,./LC25000/lung_aca/lungaca1684.jpeg
73,./LC25000/lung_aca/lungaca1792.jpeg
73,./LC25000/lung_aca/lungaca2036.jpeg
73,./LC25000/lung_aca/lungaca2099.jpeg
73,./LC25000/lung_aca/lungaca3413.jpeg
73,./LC25000/lung_aca/lungaca357.jpeg
73,./LC25000/lung_aca/lungaca3714.jpeg
73,./LC25000/lung_aca/lungaca4379.jpeg
73,./LC25000/lung_aca/lungaca4555.jpeg
73,./LC25000/lung_aca/lungaca476.jpeg
73,./LC25000/lung_aca/lungaca51.jpeg
73,./LC25000/lung_aca/lungaca593.jpeg
73,./LC25000/lung_aca/lungaca654.jpeg
73,./LC25000/lung_aca/lungaca768.jpeg
73,./LC25000/lung_aca/lungaca821.jpeg
73,./LC25000/lung_aca/lungaca822.jpeg
74,./LC25000/lung_aca/lungaca1137.jpeg
74,./LC25000/lung_aca/lungaca1197.jpeg
74,./LC25000/lung_aca/lungaca1198.jpeg
74,./LC25000/lung_aca/lungaca1312.jpeg
74,./LC25000/lung_aca/lungaca1369.jpeg
74,./LC25000/lung_aca/lungaca175.jpeg
74,./LC25000/lung_aca/lungaca2513.jpeg
74,./LC25000/lung_aca/lungaca282.jpeg
74,./LC25000/lung_aca/lungaca2876.jpeg
74,./LC25000/lung_aca/lungaca2877.jpeg
74,./LC25000/lung_aca/lungaca3000.jpeg
74,./LC25000/lung_aca/lungaca3055.jpeg
74,./LC25000/lung_aca/lungaca3407.jpeg
74,./LC25000/lung_aca/lungaca3408.jpeg
74,./LC25000/lung_aca/lungaca3537.jpeg
74,./LC25000/lung_aca/lungaca3595.jpeg
74,./LC25000/lung_aca/lungaca3651.jpeg
74,./LC25000/lung_aca/lungaca3947.jpeg
74,./LC25000/lung_aca/lungaca4307.jpeg
74,./LC25000/lung_aca/lungaca4433.jpeg
74,./LC25000/lung_aca/lungaca4795.jpeg
74,./LC25000/lung_aca/lungaca4963.jpeg
74,./LC25000/lung_aca/lungaca4964.jpeg
75,./LC25000/lung_aca/lungaca1456.jpeg
75,./LC25000/lung_aca/lungaca1585.jpeg
75,./LC25000/lung_aca/lungaca1753.jpeg
75,./LC25000/lung_aca/lungaca1754.jpeg
75,./LC25000/lung_aca/lungaca1869.jpeg
75,./LC25000/lung_aca/lungaca1937.jpeg
75,./LC25000/lung_aca/lungaca2602.jpeg
75,./LC25000/lung_aca/lungaca2662.jpeg
75,./LC25000/lung_aca/lungaca2775.jpeg
75,./LC25000/lung_aca/lungaca2958.jpeg
75,./LC25000/lung_aca/lungaca3026.jpeg
75,./LC25000/lung_aca/lungaca3206.jpeg
75,./LC25000/lung_aca/lungaca3207.jpeg
75,./LC25000/lung_aca/lungaca3313.jpeg
75,./LC25000/lung_aca/lungaca3678.jpeg
75,./LC25000/lung_aca/lungaca3679.jpeg
75,./LC25000/lung_aca/lungaca3739.jpeg
75,./LC25000/lung_aca/lungaca3982.jpeg
75,./LC25000/lung_aca/lungaca4164.jpeg
75,./LC25000/lung_aca/lungaca4764.jpeg
75,./LC25000/lung_aca/lungaca674.jpeg
76,./LC25000/lung_aca/lungaca1206.jpeg
76,./LC25000/lung_aca/lungaca1265.jpeg
76,./LC25000/lung_aca/lungaca1617.jpeg
76,./LC25000/lung_aca/lungaca1618.jpeg
76,./LC25000/lung_aca/lungaca1980.jpeg
76,./LC25000/lung_aca/lungaca2159.jpeg
