cluster_label,anchor_img_path,comparison_img_path,user_input
48,./LC25000/colon_aca/colonca168.jpeg,./LC25000/colon_aca/colonca4369.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca155.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca4009.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca1647.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca2416.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca3709.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca4990.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca2063.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca927.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca1340.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca4765.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca3231.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca986.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca4766.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca1457.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca2940.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca4409.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca396.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca4355.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca576.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca762.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca2712.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca395.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca451.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca2472.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca578.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca577.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca1107.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca2288.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca1585.jpeg,y
49,./LC25000/colon_aca/colonca2172.jpeg,./LC25000/colon_aca/colonca3000.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca3506.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca135.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca1977.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca2507.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca4097.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca1203.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca4275.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca3860.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca3625.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca4154.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca1913.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca1204.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca3155.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca2917.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca134.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca3156.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca847.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca2212.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca250.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca1322.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca4337.jpeg,y
50,./LC25000/colon_aca/colonca3859.jpeg,./LC25000/colon_aca/colonca3331.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca1265.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca2034.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca2562.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca3268.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca2976.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca3685.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca2322.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca1264.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca3624.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca1201.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca1376.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca1027.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca2803.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca4504.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca553.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca2323.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca373.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca4206.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca2687.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca1263.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca1677.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca2862.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca3746.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca4453.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca4861.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca1377.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca132.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca4503.jpeg,y
51,./LC25000/colon_aca/colonca2448.jpeg,./LC25000/colon_aca/colonca1622.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca3327.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca730.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca3203.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca3798.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca3266.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca3094.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca2686.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca1374.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca2623.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca18.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca1735.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca2622.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca731.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca1909.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca1910.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca1736.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca1621.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca3202.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca2029.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca729.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca4497.jpeg,y
52,./LC25000/colon_aca/colonca2504.jpeg,./LC25000/colon_aca/colonca4151.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca3951.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca823.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca1053.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca4946.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca1773.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca160.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca3126.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca1345.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca2422.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca1173.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca284.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca4772.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca2944.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca1588.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca4311.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca4180.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca4071.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca3770.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca1710.jpeg,y
53,./LC25000/colon_aca/colonca3828.jpeg,./LC25000/colon_aca/colonca876.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca2003.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca634.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca4651.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca2365.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca3542.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca3180.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca1462.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca2235.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca3005.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca3889.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca2068.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca1296.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca1950.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca994.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca2423.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca3181.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca3952.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca4711.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca1774.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca2661.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca2837.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca703.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca4120.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca403.jpeg,y
54,./LC25000/colon_aca/colonca3418.jpeg,./LC25000/colon_aca/colonca933.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca360.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca3491.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca538.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca4431.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca2192.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca1016.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca3368.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca539.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca2143.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca3311.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca650.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca1477.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca2903.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca1191.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca717.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca889.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca4194.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca1124.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca2490.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca4664.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca1067.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca2144.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca2254.jpeg,y
55,./LC25000/colon_aca/colonca3083.jpeg,./LC25000/colon_aca/colonca3843.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca1761.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca3344.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca1812.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca4065.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca3053.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca4633.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca2344.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca268.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca3998.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca2935.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca2228.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca3999.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca1334.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca3279.jpeg,y
56,./LC25000/colon_aca/colonca1811.jpeg,./LC25000/colon_aca/colonca3226.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca4388.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca4978.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca965.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca966.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca21.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca1624.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca2099.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca2626.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca2036.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca3925.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca4800.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca1679.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca3207.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca79.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca2689.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca1623.jpeg,y
57,./LC25000/colon_aca/colonca4977.jpeg,./LC25000/colon_aca/colonca2919.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca1063.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca2015.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca1474.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca1786.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca3725.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca3187.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca2187.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca4026.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca1473.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca3781.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca3018.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca357.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca534.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca2953.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca1010.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca4549.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca778.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca4082.jpeg,y
58,./LC25000/colon_aca/colonca2602.jpeg,./LC25000/colon_aca/colonca4959.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca2259.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca3908.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca2378.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca3495.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca3971.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca1249.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca4732.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca1790.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca1425.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca3372.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca4792.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca3024.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca898.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca3140.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca2794.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca3496.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca1426.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca4030.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca2961.jpeg,y
59,./LC25000/colon_aca/colonca3025.jpeg,./LC25000/colon_aca/colonca4086.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca3286.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca2286.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca1515.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca3706.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca4581.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca99.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca1516.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca4580.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca277.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca276.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca4303.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca1455.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca1767.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca4641.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca3646.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca4528.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca4640.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca1227.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca4304.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca2350.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca4353.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca2351.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca345.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca3287.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca4763.jpeg,y
60,./LC25000/colon_aca/colonca3707.jpeg,./LC25000/colon_aca/colonca2171.jpeg,y
61,./LC25000/colon_aca/colonca3688.jpeg,./LC25000/colon_aca/colonca2747.jpeg,y
61,./LC25000/colon_aca/colonca3688.jpeg,./LC25000/colon_aca/colonca968.jpeg,y
61,./LC25000/colon_aca/colonca3688.jpeg,./LC25000/colon_aca/colonca3982.jpeg,y
61,./LC25000/colon_aca/colonca3688.jpeg,./LC25000/colon_aca/colonca3627.jpeg,y
61,./LC25000/colon_aca/colonca3688.jpeg,./LC25000/colon_aca/colonca4917.jpeg,y
61,./LC25000/colon_aca/colonca3688.jpeg,./LC25000/colon_aca/colonca1981.jpeg,y
61,./LC25000/colon_aca/colonca3688.jpeg,./LC25000/colon_aca/colonca1628.jpeg,y
61,./LC25000/colon_aca/colonca3688.jpeg,./LC25000/colon_aca/colonca4739.jpeg,y
61,./LC25000/colon_aca/colonca3688.jpeg,./LC25000/colon_aca/colonca4041.jpeg,y
61,./LC25000/colon_aca/colonca3688.jpeg,./LC25000/colon_aca/colonca252.jpeg,y
